ADCK3	    56997
ADCK4	    79934
ADCK5	   203054
ADCY1	      107
ADCY10	    55811
ADCY2	      108
ADCY3	      109
ADCY4	   196883
ADCY5	      111
ADCY6	      112
ADCY7	      113
ADCY8	      114
ADCY9	      115
ADCYAP1	      116
ADCYAP1R1	      117
ADD1	      118
ADD2	      119
ADD3	      120
ADGB	    79747
ADH1A	      124
ADH1B	      125
ADH4	      127
ADH5	      128
ADH6	      130
ADH7	      131
ADHFE1	   137872
ADI1	    55256
ADIG	   149685
ADIPOQ	     9370
ADIPOR1	    51094
ADIPOR2	    79602
ADIRF	    10974
ADK	      132
ADM	      133
ADM2	    79924
ADM5	   199800
ADNP	    23394
ADNP2	    22850
ADO	    84890
ADORA1	      134
ADORA2A	      135
ADORA2B	      136
ADORA3	      140
ADPGK	    83440
ADPRH	      141
ADPRHL1	   113622
ADPRHL2	    54936
ADPRM	    56985
ADRA1A	      148
ADRA1B	      147
ADRA1D	      146
ADRA2A	      150
ADRA2B	      151
ADRA2C	      152
ADRB1	      153
ADRB2	      154
ADRB3	      155
ADRBK1	      156
ADRBK2	      157
ADRM1	    11047
ADSL	      158
ADSS	      159
ADSSL1	   122622
ADTRP	    84830
AEBP1	      165
AEBP2	   121536
AEN	    64782
AES	      166
AFAP1	    60312
AFAP1L1	   134265
AFAP1L2	    84632
AFF1	     4299
AFF2	     2334
AFF3	     3899
AFF4	    27125
AFG3L2	    10939
AFM	      173
AFMID	   125061
AFP	      174
AFTPH	    54812
AGA	      175
AGAP1	   116987
AGAP10	   728127
AGAP10	   642517
AGAP2	   116986
AGAP3	   116988
AGAP4	101060581
AGAP4	   119016
AGAP5	101060581
AGAP5	   729092
AGAP5	   728404
AGAP5	   728127
AGAP5	   119385
AGAP5	   119016
AGAP6	101060581
AGAP6	   728404
AGAP6	   414189
AGAP6	   119016
AGAP7	   653268
AGAP8	   728404
AGAP8	   119016
AGAP9	   642517
AGBL1	   123624
AGBL2	    79841
AGBL3	   340351
AGBL4	    84871
AGBL5	    60509
AGER	      177
AGFG1	     3267
AGFG2	     3268
AGGF1	    55109
AGK	    55750
AGL	      178
AGMAT	    79814
AGMO	   392636
AGO1	    26523
AGO2	    27161
AGO3	   192669
AGO4	   192670
AGPAT1	    10554
AGPAT2	    10555
AGPAT3	    56894
AGPAT4	    56895
AGPAT5	    55326
AGPAT6	   137964
AGPAT9	    84803
AGPS	     8540
AGR2	    10551
AGR3	   155465
AGRN	   375790
AGRP	      181
AGT	      183
AGTPBP1	    23287
AGTR1	      185
AGTR2	      186
AGTRAP	    57085
AGXT	      189
AGXT2	    64902
AHCTF1	    25909
AHCY	      191
AHCYL1	    10768
AHCYL2	    23382
AHDC1	    27245
AHI1	    54806
AHNAK	    79026
AHNAK2	   113146
AHR	      196
AHRR	    57491
AHSA1	    10598
AHSA2	   130872
AHSG	      197
AHSP	    51327
AICDA	    57379
AIDA	    64853
AIF1	      199
AIF1L	    83543
AIFM1	     9131
AIFM2	    84883
AIFM3	   150209
AIG1	    51390
AIM1	      202
AIM1L	    55057
AIM2	     9447
AIMP1	     9255
AIMP2	     7965
AIP	     9049
AIPL1	    23746
AIRE	      326
AJAP1	    55966
AJUBA	    84962
AK1	      203
AK2	      204
AK3	    50808
AK4	100507855
AK4	      205
AK5	    26289
AK7	   122481
AK8	   158067
AK9	   221264
AKAP1	     8165
AKAP10	    11216
AKAP11	    11215
AKAP12	     9590
AKAP13	    11214
AKAP14	   158798
AKAP17A	     8227
AKAP2	   445815
AKAP2	    11217
AKAP3	    10566
AKAP4	     8852
AKAP5	     9495
AKAP6	     9472
AKAP7	     9465
AKAP8	    10270
AKAP8L	    26993
AKAP9	    10142
AKIP1	    56672
AKIRIN1	    79647
AKIRIN2	    55122
AKNA	    80709
AKNAD1	   254268
AKR1A1	    10327
AKR1B1	      231
AKR1B10	    57016
AKR1B15	   441282
AKR1C1	     1645
AKR1C2	101930400
AKR1C2	     1646
AKR1C3	     8644
AKR1C4	     1109
AKR1CL1	   340811
AKR1D1	     6718
AKR1E2	    83592
AKR7A2	     8574
AKR7A3	    22977
AKT1	      207
AKT1S1	    84335
AKT2	      208
AKT3	    10000
AKTIP	    64400
ALAD	      210
ALAS1	      211
ALAS2	      212
ALB	      213
ALCAM	      214
ALDH16A1	   126133
ALDH18A1	     5832
ALDH1A1	      216
ALDH1A2	101928635
ALDH1A2	     8854
ALDH1A3	      220
ALDH1B1	      219
ALDH1L1	    10840
ALDH1L2	   160428
ALDH2	      217
ALDH3A1	      218
ALDH3A2	      224
ALDH3B1	      221
ALDH3B2	      222
ALDH4A1	     8659
ALDH5A1	     7915
ALDH6A1	     4329
ALDH7A1	      501
ALDH8A1	    64577
ALDH9A1	      223
ALDOA	      226
ALDOB	      229
ALDOC	      230
ALG1	100507589
ALG1	    56052
ALG10	    84920
ALG10B	   144245
ALG10B	    84920
ALG11	   440138
ALG12	    79087
ALG13	    79868
ALG14	   199857
ALG1L	   200810
ALG2	    85365
ALG3	    10195
ALG5	    29880
ALG6	    29929
ALG8	    79053
ALG9	    79796
ALK	      238
ALKBH1	     8846
ALKBH2	   121642
ALKBH3	   221120
ALKBH4	    54784
ALKBH5	    54890
ALKBH6	    84964
ALKBH7	    84266
ALKBH8	    91801
ALLC	    55821
ALMS1	     7840
ALOX12	      239
ALOX12B	      242
ALOX15	      246
ALOX15B	      247
ALOX5	      240
ALOX5AP	      241
ALOXE3	    59344
ALPI	      248
ALPK1	    80216
ALPK2	   115701
ALPK3	    57538
ALPL	      249
ALPP	      250
ALPPL2	      251
ALS2	    57679
ALS2CL	   259173
ALS2CR11	   151254
ALS2CR12	   130540
ALX1	     8092
ALX3	      257
ALX4	    60529
ALYREF	    10189
AMACR	    23600
AMBN	      258
AMBP	      259
AMBRA1	    55626
AMD1	      262
AMDHD1	   144193
AMDHD2	   752014
AMDHD2	    51005
AMELX	      265
AMELY	      266
AMER1	   139285
AMER2	   219287
AMER3	   205147
AMFR	      267
AMH	100423031
AMH	      268
AMHR2	      269
AMICA1	   120425
AMIGO1	    57463
AMIGO2	   347902
AMIGO3	   386724
AMMECR1	     9949
AMMECR1L	    83607
AMN	    81693
AMN1	   196394
AMOT	   154796
AMOTL1	   154810
AMOTL2	    51421
AMPD1	      270
AMPD2	      271
AMPD3	100130460
AMPD3	      272
AMPH	      273
AMT	      275
AMTN	   401138
AMY1A	      278
AMY1A	      277
AMY1A	      276
AMY1B	      278
AMY1B	      277
AMY1B	      276
AMY1C	      278
AMY1C	      277
AMY1C	      276
AMY2A	      279
AMY2B	   648740
AMY2B	      280
AMZ1	   155185
AMZ2	    51321
ANAPC1	   730268
ANAPC1	    64682
ANAPC10	    10393
ANAPC11	    51529
ANAPC13	    25847
ANAPC15	    25906
ANAPC16	   119504
ANAPC2	    29882
ANAPC4	    29945
ANAPC5	    51433
ANAPC7	    51434
ANG	      283
ANGEL1	    23357
ANGEL2	    90806
ANGPT1	      284
ANGPT2	      285
ANGPT4	    51378
ANGPTL1	     9068
ANGPTL2	    23452
ANGPTL3	    27329
ANGPTL4	    51129
ANGPTL5	   253935
ANGPTL6	    83854
ANGPTL7	    10218
ANHX	   647589
ANK1	      286
ANK2	      287
ANK3	      288
ANKAR	   150709
ANKDD1A	   348094
ANKDD1B	   728780
ANKEF1	    63926
ANKFN1	101927443
ANKFN1	101927408
ANKFN1	   162282
ANKFY1	    51479
ANKH	    56172
ANKHD1	   404734
ANKHD1	    54882
ANKHD1-EIF4EBP3	   404734
ANKHD1-EIF4EBP3	    54882
ANKIB1	    54467
ANKK1	   255239
ANKLE1	   126549
ANKLE2	    23141
ANKMY1	    51281
ANKMY2	    57037
ANKRA2	    57763
ANKRD1	    27063
ANKRD10	    55608
ANKRD11	    29123
ANKRD12	    23253
ANKRD13A	    88455
ANKRD13B	   124930
ANKRD13C	    81573
ANKRD13D	   338692
ANKRD16	    54522
ANKRD17	    26057
ANKRD18A	   253650
ANKRD18B	   441459
ANKRD2	    26287
ANKRD20A1	    84210
ANKRD20A2	   441430
ANKRD20A2	   441425
ANKRD20A3	   441425
ANKRD20A4	   728747
ANKRD20A4	   441425
ANKRD22	   118932
ANKRD23	   200539
ANKRD24	   170961
ANKRD26	    22852
ANKRD27	    84079
ANKRD28	    23243
ANKRD29	   147463
ANKRD30A	    91074
ANKRD30B	   374860
ANKRD30BL	100132154
ANKRD30BL	100132004
ANKRD30BL	   554226
ANKRD31	   256006
ANKRD32	    84250
ANKRD33	   341405
ANKRD33B	   651746
ANKRD34A	   284615
ANKRD34B	   340120
ANKRD34C	   390616
ANKRD35	   148741
ANKRD36	   375248
ANKRD37	   353322
ANKRD39	    51239
ANKRD40	    91369
ANKRD42	   338699
ANKRD44	    91526
ANKRD45	   339416
ANKRD46	   157567
ANKRD49	    54851
ANKRD50	    57182
ANKRD52	   283373
ANKRD53	    79998
ANKRD54	   129138
ANKRD55	    79722
ANKRD6	    22881
ANKRD60	   140731
ANKRD61	100310846
ANKRD62	   342850
ANKRD63	100131244
ANKRD65	   441869
ANKRD66	100287718
ANKRD7	    56311
ANKRD9	   122416
ANKS1A	    23294
ANKS1B	    56899
ANKS3	   124401
ANKS4B	   257629
ANKS6	   203286
ANKUB1	   389161
ANKZF1	    55139
ANLN	    54443
ANO1	    55107
ANO10	    55129
ANO2	    57101
ANO3	    63982
ANO4	   121601
ANO5	   203859
ANO6	   196527
ANO7	    50636
ANO8	    57719
ANO9	   338440
ANP32A	     8125
ANP32B	    10541
ANP32D	    23519
ANP32E	    81611
ANPEP	      290
ANTXR1	    84168
ANTXR2	   118429
ANTXRL	   195977
ANXA1	      301
ANXA10	    11199
ANXA11	      311
ANXA13	      312
ANXA2	      302
ANXA2R	   389289
ANXA3	      306
ANXA4	      307
ANXA5	      308
ANXA6	      309
ANXA7	      310
ANXA8	   653145
ANXA8L1	   653145
ANXA8L2	   728113
ANXA8L2	      244
ANXA9	     8416
AOAH	      313
AOC1	       26
AOC2	      314
AOC3	     8639
AOX1	      316
AP1AR	    55435
AP1B1	      162
AP1G1	      164
AP1G2	     8906
AP1M1	     8907
AP1M2	    10053
AP1S1	     1174
AP1S2	     8905
AP1S3	   130340
AP2A1	      160
AP2A2	101927462
AP2A2	      161
AP2B1	      163
AP2M1	     1173
AP2S1	     1175
AP3B1	     8546
AP3B2	     8120
AP3D1	     8943
AP3M1	    26985
AP3M2	    10947
AP3S1	     1176
AP3S2	100526783
AP3S2	    10239
AP4B1	    10717
AP4E1	    23431
AP4M1	     9179
AP4S1	    11154
AP5B1	    91056
AP5M1	    55745
AP5S1	    55317
AP5Z1	100616465
AP5Z1	     9907
APAF1	      317
APBA1	      320
APBA2	      321
APBA3	     9546
APBB1	      322
APBB1IP	    54518
APBB2	      323
APBB3	102465499
APBB3	    10307
APC	      324
APC2	    10297
APCDD1	   147495
APCDD1L	   164284
APCS	      325
APEH	      327
APEX1	      328
APEX2	    27301
APH1A	    51107
APH1B	    83464
API5	     8539
APIP	    51074
APITD1	100526739
APITD1	   378708
APITD1-CORT	100526739
APLF	   200558
APLN	     8862
APLNR	      187
APLP1	      333
APLP2	      334
APMAP	    57136
APOA1	      335
APOA1BP	   128240
APOA2	      336
APOA4	      337
APOA5	   116519
APOB	      338
APOBEC1	      339
APOBEC2	    10930
APOBEC3A	100913187
APOBEC3A	   200315
APOBEC3B	     9582
APOBEC3C	    27350
APOBEC3D	   140564
APOBEC3F	   200316
APOBEC3G	    60489
APOBEC3H	   164668
APOBEC4	   403314
APOBR	    55911
APOC1	      341
APOC2	      344
APOC3	      345
APOC4	      346
APOC4-APOC2	      346
APOC4-APOC2	      344
APOD	      347
APOE	      348
APOF	      319
APOH	      350
APOL1	     8542
APOL2	    23780
APOL3	    80833
APOL4	    80832
APOL5	    80831
APOL6	    80830
APOLD1	    81575
APOM	    55937
APOO	    79135
APOOL	   139322
APOPT1	    84334
APP	      351
APPBP2	    10513
APPL1	    26060
APPL2	    55198
APRT	      353
APTX	    54840
AQP1	      358
AQP10	    89872
AQP11	   282679
AQP12A	   375318
AQP12B	   653437
AQP2	      359
AQP3	      360
AQP4	      361
AQP5	      362
AQP6	      363
AQP7	101930168
AQP7	100509620
AQP7	      364
AQP8	      343
AQP9	      366
AQR	     9716
AR	      367
ARAF	      369
ARAP1	   116985
ARAP2	101928667
ARAP2	   116984
ARAP3	    64411
ARC	    23237
ARCN1	      372
AREG	   727738
AREG	      374
AREGB	   727738
AREGB	      374
AREL1	     9870
ARF1	100500810
ARF1	      375
ARF3	      377
ARF4	      378
ARF5	      381
ARF6	      382
ARFGAP1	    55738
ARFGAP2	    84364
ARFGAP3	    26286
ARFGEF1	    10565
ARFGEF2	    10564
ARFIP1	    27236
ARFIP2	    23647
ARFRP1	    10139
ARG1	      383
ARG2	      384
ARGFX	   503582
ARGLU1	    55082
ARHGAP1	      392
ARHGAP10	    79658
ARHGAP11A	     9824
ARHGAP11B	100288637
ARHGAP11B	    89839
ARHGAP12	    94134
ARHGAP15	101928361
ARHGAP15	    55843
ARHGAP17	    55114
ARHGAP18	    93663
ARHGAP19	    84986
ARHGAP19-SLIT1	    84986
ARHGAP20	    57569
ARHGAP21	    57584
ARHGAP22	    58504
ARHGAP23	    57636
ARHGAP24	    83478
ARHGAP25	     9938
ARHGAP26	    23092
ARHGAP27	   201176
ARHGAP28	    79822
ARHGAP29	     9411
ARHGAP30	   257106
ARHGAP31	    57514
ARHGAP32	     9743
ARHGAP33	   115703
ARHGAP35	     2909
ARHGAP36	   158763
ARHGAP39	    80728
ARHGAP4	      393
ARHGAP40	   343578
ARHGAP42	   143872
ARHGAP44	     9912
ARHGAP5	      394
ARHGAP6	      395
ARHGAP8	   553158
ARHGAP8	    23779
ARHGAP9	    64333
ARHGDIA	      396
ARHGDIB	      397
ARHGDIG	      398
ARHGEF1	100505585
ARHGEF1	     9138
ARHGEF10	     9639
ARHGEF10L	    55160
ARHGEF11	     9826
ARHGEF12	    23365
ARHGEF15	    22899
ARHGEF16	    27237
ARHGEF17	     9828
ARHGEF18	    23370
ARHGEF19	   128272
ARHGEF2	     9181
ARHGEF25	   115557
ARHGEF26	    26084
ARHGEF28	    64283
ARHGEF3	    50650
ARHGEF33	100271715
ARHGEF35	   445328
ARHGEF37	   389337
ARHGEF38	    54848
ARHGEF39	    84904
ARHGEF4	101930241
ARHGEF4	    50649
ARHGEF40	    55701
ARHGEF5	     7984
ARHGEF6	     9459
ARHGEF7	     8874
ARHGEF9	    23229
ARID1A	     8289
ARID1B	    57492
ARID2	   196528
ARID3A	     1820
ARID3B	    10620
ARID3C	   138715
ARID4A	     5926
ARID4B	    51742
ARID5A	    10865
ARID5B	    84159
ARIH1	    25820
ARIH2	    10425
ARIH2OS	   646450
ARL1	      400
ARL10	   285598
ARL11	   115761
ARL13A	   392509
ARL13B	   200894
ARL14	    80117
ARL14EP	   120534
ARL14EPL	   644100
ARL15	    54622
ARL16	   339231
ARL17A	100506084
ARL17A	100294341
ARL17A	    51326
ARL17B	100506084
ARL17B	100294341
ARL17B	    51326
ARL2	      402
ARL2BP	    23568
ARL3	      403
ARL4A	    10124
ARL4C	    10123
ARL4D	      379
ARL5A	101929356
ARL5A	    26225
ARL5B	   221079
ARL5C	   390790
ARL6	    84100
ARL6IP1	    23204
ARL6IP4	    51329
ARL6IP5	    10550
ARL6IP6	   151188
ARL8A	   127829
ARL8B	    55207
ARL9	   132946
ARMC1	    55156
ARMC10	    83787
ARMC12	   221481
ARMC2	    84071
ARMC3	   219681
ARMC4	    55130
ARMC5	    79798
ARMC6	    93436
ARMC7	    79637
ARMC8	    25852
ARMC9	    80210
ARMCX1	    51309
ARMCX2	     9823
ARMCX3	    51566
ARMCX4	100131755
ARMCX5	    64860
ARMCX6	    54470
ARMS2	   387715
ARNT	      405
ARNT2	     9915
ARNTL	      406
ARNTL2	    56938
ARPC1A	    10552
ARPC1B	    10095
ARPC2	    10109
ARPC3	    10094
ARPC4	    10093
ARPC4-TTLL3	100526693
ARPC4-TTLL3	    10093
ARPC5	    10092
ARPC5L	    81873
ARPP19	    10776
ARPP21	    10777
ARR3	      407
ARRB1	      408
ARRB2	      409
ARRDC1	    92714
ARRDC2	    27106
ARRDC3	    57561
ARRDC4	    91947
ARRDC5	   645432
ARSA	      410
ARSB	      411
ARSD	      414
ARSE	      415
ARSF	      416
ARSG	    22901
ARSH	   347527
ARSI	   340075
ARSJ	    79642
ARSK	   153642
ART1	      417
ART3	      419
ART4	      420
ART5	   116969
ARTN	     9048
ARV1	    64801
ARVCF	      421
ARX	   170302
AS3MT	    57412
ASAH1	      427
ASAH2	    56624
ASAH2B	   653308
ASAP1	    50807
ASAP2	     8853
ASAP3	    55616
ASB1	    51665
ASB10	   136371
ASB11	   140456
ASB12	   142689
ASB13	    79754
ASB14	   142686
ASB15	   142685
ASB16	    92591
ASB17	   127247
ASB18	   401036
ASB2	    51676
ASB4	    51666
ASB5	   140458
ASB6	   140459
ASB7	   140460
ASB8	   140461
ASB9	   140462
ASCC1	    51008
ASCC2	    84164
ASCC3	    10973
ASCL1	      429
ASCL2	      430
ASCL3	    56676
ASCL4	   121549
ASCL5	   647219
ASF1A	    25842
ASF1B	    55723
ASGR1	      432
ASGR2	      433
ASH1L	    55870
ASH2L	     9070
ASIC1	       41
ASIC2	       40
ASIC3	     9311
ASIC4	    55515
ASIC5	    51802
ASIP	      434
ASL	      435
ASMT	      438
ASMTL	     8623
ASNA1	      439
ASNS	      440
ASNSD1	    54529
ASPA	      443
ASPDH	   554235
ASPG	   374569
ASPH	      444
ASPHD1	   253982
ASPHD2	    57168
ASPM	   259266
ASPN	    54829
ASPRV1	   151516
ASPSCR1	    79058
ASRGL1	    80150
ASS1	      445
ASTE1	    28990
ASTL	   431705
ASTN1	      460
ASTN2	    23245
ASUN	    55726
ASXL1	   171023
ASXL2	    55252
ASXL3	    80816
ASZ1	   136991
ATAD1	    84896
ATAD2	    29028
ATAD2B	    54454
ATAD3A	    83858
ATAD3A	    55210
ATAD3B	    83858
ATAD3C	   219293
ATAD5	    79915
ATAT1	    79969
ATCAY	    85300
ATE1	    11101
ATF1	      466
ATF2	     1386
ATF3	      467
ATF4	      468
ATF5	    22809
ATF6	    22926
ATF6B	     1388
ATF7	    11016
ATF7IP	    55729
ATF7IP2	    80063
ATG10	    83734
ATG12	     9140
ATG13	     9776
ATG14	    22863
ATG16L1	    55054
ATG16L2	    89849
ATG2A	    23130
ATG2B	    55102
ATG3	    64422
ATG4A	   115201
ATG4B	    23192
ATG4C	    84938
ATG4D	    84971
ATG5	     9474
ATG7	    10533
ATG9A	    79065
ATG9B	   285973
ATHL1	    80162
ATIC	      471
ATL1	    51062
ATL2	    64225
ATL3	    25923
ATM	      472
ATMIN	    23300
ATN1	     1822
ATOH1	      474
ATOH7	   220202
ATOH8	    84913
ATOX1	      475
ATP10A	    57194
ATP10B	    23120
ATP10D	    57205
ATP11A	    23250
ATP11B	    23200
ATP11C	   286410
ATP12A	      479
ATP13A1	    57130
ATP13A2	    23400
ATP13A3	    79572
ATP13A4	    84239
ATP13A5	   344905
ATP1A1	      476
ATP1A2	      477
ATP1A3	101927137
ATP1A3	      478
ATP1A4	      480
ATP1B1	      481
ATP1B2	      482
ATP1B3	      483
ATP1B4	    23439
ATP2A1	      487
ATP2A2	      488
ATP2A3	      489
ATP2B1	      490
ATP2B2	      491
ATP2B3	      492
ATP2B4	      493
ATP2C1	    27032
ATP2C2	     9914
ATP4A	      495
ATP4B	      496
ATP5A1	      498
ATP5B	      506
ATP5C1	      509
ATP5D	      513
ATP5E	      514
ATP5F1	      515
ATP5G1	      516
ATP5G2	      517
ATP5G3	      518
ATP5H	    10476
ATP5I	      521
ATP5J	      522
ATP5J2	101929716
ATP5J2	     9551
ATP5J2-PTCD1	100526740
ATP5J2-PTCD1	    26024
ATP5L	    10632
ATP5L2	   267020
ATP5O	      539
ATP5S	    27109
ATP5SL	    55101
ATP6AP1	      537
ATP6AP1L	   645079
ATP6AP1L	    92270
ATP6AP2	    10159
ATP6V0A1	      535
ATP6V0A2	    23545
ATP6V0A4	    50617
ATP6V0B	      533
ATP6V0C	      527
ATP6V0D1	     9114
ATP6V0D2	   245972
ATP6V0E1	     8992
ATP6V0E2	   155066
ATP6V1A	      523
ATP6V1B1	      525
ATP6V1B2	      526
ATP6V1C1	      528
ATP6V1C2	   245973
ATP6V1D	    51382
ATP6V1E1	      529
ATP6V1E2	    90423
ATP6V1F	101927180
ATP6V1F	     9296
ATP6V1G1	     9550
ATP6V1G2	      534
ATP6V1G3	   127124
ATP6V1H	    51606
ATP7A	      538
ATP7B	      540
ATP8A1	    10396
ATP8A2	    51761
ATP8B1	     5205
ATP8B2	    57198
ATP8B3	   148229
ATP8B4	    79895
ATP9A	    10079
ATP9B	   374868
ATPAF1	    64756
ATPAF2	    91647
ATPIF1	    93974
ATR	      545
ATRAID	    51374
ATRIP	    84126
ATRN	     8455
ATRNL1	    26033
ATRX	      546
ATXN1	     6310
ATXN10	    25814
ATXN1L	   342371
ATXN2	     6311
ATXN2L	    11273
ATXN3	     4287
ATXN3L	    92552
ATXN7	     6314
ATXN7L1	   222255
ATXN7L2	   127002
ATXN7L3	    56970
ATXN7L3B	   552889
AUH	      549
AUNIP	    79000
AUP1	      550
AURKA	     6790
AURKAIP1	    54998
AURKB	     9212
AURKC	     6795
AUTS2	    26053
AVEN	    57099
AVIL	    10677
AVL9	    23080
AVP	      551
AVPI1	    60370
AVPR1A	      552
AVPR1B	      553
AVPR2	      554
AWAT1	   158833
AWAT2	   158835
AXDND1	   126859
AXIN1	     8312
AXIN2	     8313
AXL	      558
AZGP1	      563
AZI1	    22994
AZI2	    64343
AZIN1	    51582
AZU1	      566
B2M	      567
B3GALNT1	     8706
B3GALNT2	   148789
B3GALT1	     8708
B3GALT2	     8707
